,SJ,Date,PM10.SJ,PM25.SJ,Address.SJ,IG,PM10.IG,PM25.IG,Address.IG,GC,PM10.GC,PM25.GC,Address.GC
128,서울 중구,2018010608,36,26,서울 중구 덕수궁길 15,인천 강화군,52,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,63,41,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
129,서울 중구,2018010609,35,26,서울 중구 덕수궁길 15,인천 강화군,54,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,71,52,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
130,서울 중구,2018010610,32,21,서울 중구 덕수궁길 15,인천 강화군,45,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,80,65,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
131,서울 중구,2018010611,36,27,서울 중구 덕수궁길 15,인천 강화군,64,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,92,70,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
132,서울 중구,2018010612,33,22,서울 중구 덕수궁길 15,인천 강화군,60,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,102,67,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
133,서울 중구,2018010613,34,22,서울 중구 덕수궁길 15,인천 강화군,43,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,88,58,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
134,서울 중구,2018010614,33,22,서울 중구 덕수궁길 15,인천 강화군,39,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,54,40,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
135,서울 중구,2018010615,38,26,서울 중구 덕수궁길 15,인천 강화군,41,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,36,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
136,서울 중구,2018010616,35,24,서울 중구 덕수궁길 15,인천 강화군,44,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
137,서울 중구,2018010617,35,24,서울 중구 덕수궁길 15,인천 강화군,43,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
138,서울 중구,2018010618,33,20,서울 중구 덕수궁길 15,인천 강화군,52,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,54,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
139,서울 중구,2018010619,38,25,서울 중구 덕수궁길 15,인천 강화군,56,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,76,28,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
140,서울 중구,2018010620,38,27,서울 중구 덕수궁길 15,인천 강화군,53,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,65,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
141,서울 중구,2018010621,41,31,서울 중구 덕수궁길 15,인천 강화군,47,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,72,36,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
142,서울 중구,2018010622,39,27,서울 중구 덕수궁길 15,인천 강화군,44,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,80,48,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
143,서울 중구,2018010623,43,29,서울 중구 덕수궁길 15,인천 강화군,45,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,37,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
144,서울 중구,2018010624,40,28,서울 중구 덕수궁길 15,인천 강화군,52,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,62,41,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
145,서울 중구,2018010701,41,29,서울 중구 덕수궁길 15,인천 강화군,57,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,79,50,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
146,서울 중구,2018010702,38,28,서울 중구 덕수궁길 15,인천 강화군,61,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,65,44,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
147,서울 중구,2018010703,41,30,서울 중구 덕수궁길 15,인천 강화군,59,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,55,47,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
148,서울 중구,2018010704,41,29,서울 중구 덕수궁길 15,인천 강화군,58,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
149,서울 중구,2018010705,41,31,서울 중구 덕수궁길 15,인천 강화군,69,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,51,42,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
150,서울 중구,2018010706,42,30,서울 중구 덕수궁길 15,인천 강화군,60,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,51,45,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
151,서울 중구,2018010707,45,31,서울 중구 덕수궁길 15,인천 강화군,62,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,36,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
152,서울 중구,2018010708,42,32,서울 중구 덕수궁길 15,인천 강화군,57,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,52,44,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
153,서울 중구,2018010709,46,36,서울 중구 덕수궁길 15,인천 강화군,57,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,50,42,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
154,서울 중구,2018010710,43,32,서울 중구 덕수궁길 15,인천 강화군,58,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,45,43,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
155,서울 중구,2018010711,46,33,서울 중구 덕수궁길 15,인천 강화군,58,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,62,58,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
156,서울 중구,2018010712,44,33,서울 중구 덕수궁길 15,인천 강화군,63,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,60,45,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
157,서울 중구,2018010713,46,39,서울 중구 덕수궁길 15,인천 강화군,62,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,64,38,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
158,서울 중구,2018010714,49,36,서울 중구 덕수궁길 15,인천 강화군,62,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,64,41,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
159,서울 중구,2018010715,54,40,서울 중구 덕수궁길 15,인천 강화군,63,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,69,40,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
160,서울 중구,2018010716,53,41,서울 중구 덕수궁길 15,인천 강화군,62,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,62,43,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
161,서울 중구,2018010717,57,40,서울 중구 덕수궁길 15,인천 강화군,68,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,55,37,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
162,서울 중구,2018010718,52,39,서울 중구 덕수궁길 15,인천 강화군,66,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,64,40,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
163,서울 중구,2018010719,51,37,서울 중구 덕수궁길 15,인천 강화군,81,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,87,38,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
164,서울 중구,2018010720,49,36,서울 중구 덕수궁길 15,인천 강화군,95,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,94,53,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
165,서울 중구,2018010721,52,38,서울 중구 덕수궁길 15,인천 강화군,85,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,87,57,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
166,서울 중구,2018010722,49,40,서울 중구 덕수궁길 15,인천 강화군,98,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,79,51,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
167,서울 중구,2018010723,53,39,서울 중구 덕수궁길 15,인천 강화군,85,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,65,54,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
168,서울 중구,2018010724,47,36,서울 중구 덕수궁길 15,인천 강화군,83,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,66,48,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
169,서울 중구,2018010801,52,43,서울 중구 덕수궁길 15,인천 강화군,78,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,95,55,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
170,서울 중구,2018010802,50,39,서울 중구 덕수궁길 15,인천 강화군,85,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,84,50,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
171,서울 중구,2018010803,56,42,서울 중구 덕수궁길 15,인천 강화군,75,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,71,61,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
172,서울 중구,2018010804,50,38,서울 중구 덕수궁길 15,인천 강화군,75,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,62,45,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
173,서울 중구,2018010805,52,40,서울 중구 덕수궁길 15,인천 강화군,80,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,60,51,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
174,서울 중구,2018010806,43,36,서울 중구 덕수궁길 15,인천 강화군,74,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,57,44,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
175,서울 중구,2018010807,44,37,서울 중구 덕수궁길 15,인천 강화군,99,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,58,53,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
176,서울 중구,2018010808,48,39,서울 중구 덕수궁길 15,인천 강화군,73,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,83,60,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
177,서울 중구,2018010809,60,44,서울 중구 덕수궁길 15,인천 강화군,63,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,71,60,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
178,서울 중구,2018010810,70,54,서울 중구 덕수궁길 15,인천 강화군,67,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,77,48,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
179,서울 중구,2018010811,67,53,서울 중구 덕수궁길 15,인천 강화군,70,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,98,58,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
180,서울 중구,2018010812,61,47,서울 중구 덕수궁길 15,인천 강화군,59,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,87,65,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
181,서울 중구,2018010813,63,49,서울 중구 덕수궁길 15,인천 강화군,60,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,50,47,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
182,서울 중구,2018010814,68,46,서울 중구 덕수궁길 15,인천 강화군,55,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
183,서울 중구,2018010815,71,49,서울 중구 덕수궁길 15,인천 강화군,48,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,33,21,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
184,서울 중구,2018010816,62,43,서울 중구 덕수궁길 15,인천 강화군,29,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,36,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
185,서울 중구,2018010817,35.15008484,21.32652434,서울 중구 덕수궁길 15,인천 강화군,41,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
186,서울 중구,2018010818,35.15008484,21.32652434,서울 중구 덕수궁길 15,인천 강화군,39,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,49,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
187,서울 중구,2018010819,26,21,서울 중구 덕수궁길 15,인천 강화군,41,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,53,30,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
188,서울 중구,2018010820,30,22,서울 중구 덕수궁길 15,인천 강화군,33,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,47,40,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
189,서울 중구,2018010821,36,25,서울 중구 덕수궁길 15,인천 강화군,49,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,29,25,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
190,서울 중구,2018010822,43,30,서울 중구 덕수궁길 15,인천 강화군,54,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,28,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
191,서울 중구,2018010823,48,34,서울 중구 덕수궁길 15,인천 강화군,54,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,44,25,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
192,서울 중구,2018010824,44,30,서울 중구 덕수궁길 15,인천 강화군,59,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,52,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
193,서울 중구,2018010901,43,26,서울 중구 덕수궁길 15,인천 강화군,53,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,52,38,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
194,서울 중구,2018010902,41,22,서울 중구 덕수궁길 15,인천 강화군,40,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,55,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
195,서울 중구,2018010903,32,22,서울 중구 덕수궁길 15,인천 강화군,43,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37.96941801,21,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
196,서울 중구,2018010904,32,19,서울 중구 덕수궁길 15,인천 강화군,43,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
197,서울 중구,2018010905,35,20,서울 중구 덕수궁길 15,인천 강화군,46,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,66,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
198,서울 중구,2018010906,35,16,서울 중구 덕수궁길 15,인천 강화군,47,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,21,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
199,서울 중구,2018010907,38,16,서울 중구 덕수궁길 15,인천 강화군,45,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,46,20,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
